row_id;platform;snapchot_date;listing_url;listing_id_platform;currency;discount_flag;price_was;price_current;title_raw;description_raw;brand;model_family;model_variant;size_raw;material_raw;color_raw;hardware_raw;year_raw;made_in_country;condition_raw;wear_notes;platform_authentification_flag;includes_dustbag;includes_box;includes_card_of_certificate;availability_status;serial_number_raw;product_key_core;product_key_extended
R_000052;Farfetch;2026-02-18;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-mediano-con-solapa-doble-2014-item-32059326.aspx?storeid=14012;32059326;EUR;1;5741;5167;Chanel Pre-Owned 2014 Medium Classic Lambskin Double Flap shoulder bag;quilted lambskin leather body, silver-tone chain link shoulder straps, exterior back slip pocket, double front flaps with interlocking Cs, twist lock closure, interior slip pockets, orange;CHANEL;CLASSIC_FLAP;DOUBLE_FLAP;Medium;Sheepskin;Orange;Silver;2014;FRANCE;Good;This previously owned and used item is in good condition with minimal signs of use. This may include fading of material or plating and scratches.;1;1;UNKNOWN;1;AVAILABLE;19555329;CHANEL_CLASSIC_FLAP_MEDIUM_SHEEPSKIN;CHANEL_CLASSIC_FLAP_MEDIUM_SHEEPSKIN_ORANGE_SILVER
R_000053;Farfetch;2026-02-18;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-classic-square-flap-mini-1990-item-30030869.aspx?storeid=15201;30030869;EUR;0;;15272;Chanel Pre-Owned 1990 mini Classic Square Flap 17 shoulder bag;circa 1990, indigo blue, denim, diamond quilting, chain-link shoulder strap, front flap closure, signature interlocking CC turn-lock fastening, main compartment, internal zip-fastening pocket, internal signature interlocking CC logo, leather lining, rear patch pocket, gold-tone hardware;CHANEL;CLASSIC_FLAP;;Mini Square;Denim;Indigo Blue;Gold;1990;FRANCE;Good;This previously owned and used item is in good condition with minimal signs of use. This may include fading of material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;1694515;CHANEL_CLASSIC_FLAP_MINI_SQUARE_DENIM;CHANEL_CLASSIC_FLAP_MINI_SQUARE_DENIM_BLUE_GOLD
R_000054;Farfetch;2026-02-18;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-double-flap-mediano-1998-item-23764716.aspx?storeid=15201;23764716;EUR;0;;16988;Chanel Pre-Owned 1998 medium Double Flap shoulder bag;circa 1998, indigo blue, denim, diamond quilting, two fabric and chain-link shoulder straps, signature double flap closure, signature interlocking CC turn-lock fastening, rear patch pocket, internal zip-fastening pocket, multiple internal slip pockets, signature stitched interlocking CC logo, internal logo stamp, leather lining, gold-tone hardware;CHANEL;CLASSIC_FLAP;DOUBLE_FLAP;Medium;Denim;Indigo Blue;Gold;1998;FRANCE;Good;This previously owned and used item is in good condition with minimal signs of use. This may include fading of material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;5651586;CHANEL_CLASSIC_FLAP_MEDIUM_DENIM;CHANEL_CLASSIC_FLAP_MEDIUM_DENIM_BLUE_GOLD
R_000055;Farfetch;2026-02-18;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-double-flap-pequeno-1998-item-27036667.aspx?storeid=15201;27036667;EUR;0;;18704;Chanel Pre-Owned 1998 small Double Flap shoulder bag;circa 1998, indigo blue, denim, diamond quilting, fabric and chain-link shoulder strap, signature double flap closure, signature interlocking CC turn-lock fastening, partitioned compartment, slip pocket to the rear;CHANEL;CLASSIC_FLAP;DOUBLE_FLAP;Small;Denim;Indigo Blue;Gold;1998;FRANCE;Excellent;This previously owned item is in near-perfect condition with no signs of damage or use.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;5677828;CHANEL_CLASSIC_FLAP_SMALL_DENIM;CHANEL_CLASSIC_FLAP_SMALL_DENIM_BLUE_GOLD
R_000056;Farfetch;2026-02-18;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bandolera-mini-rectangular-con-solapa-2021-item-33108395.aspx?storeid=15118;33108395;EUR;0;;7038;Chanel Pre-Owned 2021 Mini Rectangular Classic Lambskin Single Flap crossbody bag;lambskin leather body, leather woven chain link shoulder strap, front flap with turn lock closure, exterior back slip pocket, interior zip and slip pockets, blue;CHANEL;CLASSIC_FLAP;;Mini Rectangular;Sheepskin;Blue;Silver;2021;FRANCE;Excellent;This previously owned item is in near-perfect condition with no signs of damage or use.;1;1;1;1;AVAILABLE;UNKNOWN;CHANEL_CLASSIC_FLAP_MINI_RECTANGULAR_SHEEPSKIN;CHANEL_CLASSIC_FLAP_MINI_RECTANGULAR_SHEEPSKIN_BLUE_SILVER
R_000057;Farfetch;2026-02-18;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-double-flap-pequeno-2003-item-23764374.aspx?storeid=15201;23764374;EUR;0;;19408;Chanel Pre-Owned 2003 small Double Flap shoulder bag;circa 2003, green, caviar leather, diamond quilting, leather and chain-link shoulder strap, signature double flap closure, signature interlocking CC turn-lock fastening, main compartment, internal slip pocket, internal patch pockets, internal zip-fastening pocket, internal signature interlocking CC logo, internal logo stamp, leather lining, rear patch pocket, gold-tone hardware;CHANEL;CLASSIC_FLAP;DOUBLE_FLAP;Small;Caviar Leather;Green;Gold;2003;FRANCE;Good;This previously owned and used item is in good condition with minimal signs of use. This may include fading of material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;8655702;CHANEL_CLASSIC_FLAP_SMALL_CAVIAR;CHANEL_CLASSIC_FLAP_SMALL_CAVIAR_GREEN_GOLD
R_000058;Farfetch;2026-02-19;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-medium-classic-caviar-double-flap-2019-item-34003291.aspx?storeid=15118;34003291;EUR;0;;10319;Chanel Pre-Owned 2019 Medium Classic Caviar Double Flap shoulder bag;quilted caviar leather body, leather woven chain strap, double front flaps with CC turn-lock closure, exterior back slip pocket, interior slip pockets, red;CHANEL;CLASSIC_FLAP;DOUBLE_FLAP;Medium;Caviar Leather;Red;Gold;2019;FRANCE;Excellent;This previously owned item is in near-perfect condition with no signs of damage or use.;1;1;1;1;AVAILABLE;UNKNOWN;CHANEL_CLASSIC_FLAP_MEDIUM_CAVIAR;CHANEL_CLASSIC_FLAP_MEDIUM_CAVIAR_RED_GOLD
R_000059;Farfetch;2026-02-19;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-classic-flap-1997-item-31002912.aspx;31002912;EUR;0;;6169;CHANEL Pre-Owned Classic Flap shoulder bag 1997;circa 1997, black sheepskin, quilted pattern, gold chain strap, square flap closure;CHANEL;CLASSIC_FLAP;;Mini Square;Sheepskin;Black;Gold;1997;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;4358271;CHANEL_CLASSIC_FLAP_MINI_SQUARE_SHEEPSKIN;CHANEL_CLASSIC_FLAP_MINI_SQUARE_SHEEPSKIN_BLACK_GOLD
R_000060;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bandolera-reissue-255-double-flap-226-de-charol-con-diseno-acolchado-2010-2011-item-34607130.aspx;34607130;EUR;0;;2312;CHANEL Pre-Owned Reissue 2.55 Double Flap 226 patent leather shoulder bag with quilted design 2010-2011;quilted patent leather design, chain strap, flap at the front with twist closure, back pocket on the outside, interior pockets with and without zippers, blue;CHANEL;2_55;REISSUE;226;Patent Leather;Blue;Silver;2010-2011;ITALY;Excellent;This item previously belonged to someone else, but it remains in near-perfect condition with no signs of damage or use.;1;0;0;0;AVAILABLE;14590248;CHANEL_2_55_226_PATENT;CHANEL_2_55_226_PATENT_BLUE_SILVER
R_000061;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-reissue-255-double-flap-227-de-piel-de-becerro-envejecida-2010-2011-item-33109609.aspx;33109609;EUR;0;;3141;CHANEL Pre-Owned Reissue 2.55 Double Flap 227 shoulder bag in aged calfskin 2010-2011;quilted calfskin design, chain shoulder straps, double front flaps with swivel closure, back pocket on the outside, interior pockets with and without zippers, blue;CHANEL;2_55;REISSUE;227;Calfskin;Blue;Silver;2010-2011;ITALY;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;0;0;0;AVAILABLE;14204902;CHANEL_2_55_227_CALFSKIN;CHANEL_2_55_227_CALFSKIN_BLUE_SILVER
R_000062;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-double-flap-226-reissue-255-vaquero-con-diseno-acolchado-2018-item-33839992.aspx;33839992;EUR;0;;3830;CHANEL Pre-Owned Double Flap 226 Reissue 2.55 denim shoulder bag with quilted design 2018;quilted denim design, chain shoulder straps, double front flaps with swivel closure, back pocket on the outside, interior pockets with and without zippers, blue;CHANEL;2_55;REISSUE;226;Denim;Blue;Silver;2018;FRANCE;Excellent;This item previously belonged to someone else, but it remains in near-perfect condition with no signs of damage or use.;1;0;0;0;AVAILABLE;25604935;CHANEL_2_55_226_DENIM;CHANEL_2_55_226_DENIM_BLUE_SILVER
R_000063;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bandolera-reissue-255-single-flap-224-de-piel-de-becerro-envejecida-2019-item-34286024.aspx;34286024;EUR;0;;3836;CHANEL Pre-Owned Reissue 2.55 Single Flap 224 shoulder bag in aged calfskin 2019;quilted calfskin design, gold chain strap, flap at the front with twist closure, back pocket on the outside, interior pockets with and without zippers, green;CHANEL;2_55;REISSUE;224;Calfskin;Green;Gold;2019;FRANCE;Excellent;This item previously belonged to someone else, but it remains in near-perfect condition with no signs of damage or use.;1;UNKNOWN;UNKNOWN;1;AVAILABLE;28354090;CHANEL_2_55_224_CALFSKIN;CHANEL_2_55_224_CALFSKIN_GREEN_GOLD
R_000064;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-night-flight-reissue-255-flap-2006-item-31038142.aspx;31038142;EUR;0;;9619;CHANEL Pre-Owned Night Flight Reissue 2.55 Flap 2006 shoulder bag;circa 2006, black, embroidered detail, star applique;CHANEL;2_55;REISSUE;224;Denim;Black;Gold;2006;ITALY;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;UNKNOWN;UNKNOWN;1;AVAILABLE;10687014;CHANEL_2_55_224_DENIM;CHANEL_2_55_224_DENIM_BLACK_GOLD
R_000065;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bandolera-reissue-255-single-flap-224-de-piel-de-becerro-envejecida-2019-item-34577971.aspx;34577971;EUR;0;;3836;CHANEL Pre-Owned Reissue 2.55 Single Flap 224 shoulder bag in aged calfskin 2019;quilted calfskin design, gold curb chain straps, flap at the front with twist closure, back pocket on the outside, interior pockets with and without zippers, pink;CHANEL;2_55;REISSUE;224;Calfskin;Pink;Gold;2019;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;0;0;0;AVAILABLE;UNKNOWN;CHANEL_2_55_224_CALFSKIN;CHANEL_2_55_224_CALFSKIN_PINK_GOLD
R_000066;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-double-flap-227-reissue-255-de-piel-de-becerro-envejecida-con-diseno-acolchado-2008-2009-item-34742723.aspx;34742723;EUR;0;;3496;CHANEL Pre-Owned Double Flap 227 Reissue 2.55 shoulder bag in aged calfskin with quilted design 2008-2009;aged calfskin design, chain shoulder straps, double front flaps with swivel closure, back pocket on the outside, internal pockets, grey;CHANEL;2_55;REISSUE;227;Calfskin;Grey;Silver;2008-2009;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches. Declared damage: Moderate creasing in the inner lining. Moderate wear on the corners.;1;1;UNKNOWN;UNKNOWN;AVAILABLE;UNKNOWN;CHANEL_2_55_227_CALFSKIN;CHANEL_2_55_227_CALFSKIN_GREY_SILVER
R_000067;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-255-reissue-mediano-2015-item-27234801.aspx;27234801;EUR;1;8768;7891;CHANEL Pre-Owned 2.55 Medium Reissue Shoulder Bag 2015;circa 2015, black, sheepskin, diamond quilting, Reissue chain feature, distinctive double flap closure, distinctive Mademoiselle rotating clasp, main compartment, inner pocket, patch pockets inside, distinctive Interlocking CC logo on the inside, logo seal inside, leather lining, patch pocket on the back, details in a leaden tone;CHANEL;2_55;REISSUE;225;Sheepskin;Black;Silver;2015;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;29607520;CHANEL_2_55_225_SHEEPSKIN;CHANEL_2_55_225_SHEEPSKIN_BLACK_SILVER
R_000068;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-255-double-flap-2009-2010-item-19365458.aspx;19365458;EUR;0;;9800;CHANEL Pre-Owned 2.55 Double Flap shoulder bag 2009-2010;circa 2009-2010, black, calfskin, diamond quilting, characteristic motif, distinctive double flap closure, distinctive Mademoiselle rotating clasp, concealed snap closure, Reissue chain feature, patch pocket on the back, pocket on the front, distinctive interlaced CC logo stitching, logo seal inside, patch pockets inside, leather lining, silver details, rectangular design;CHANEL;2_55;REISSUE;227;Calfskin;Black;Silver;2009-2010;ITALY;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;13293617;CHANEL_2_55_227_CALFSKIN;CHANEL_2_55_227_CALFSKIN_BLACK_SILVER
R_000069;Farfetch;2026-03-17;https://www.farfetch.com/es/shopping/women/chanel-pre-owned-bolso-de-hombro-255-reissue-2008-item-19816955.aspx;19816955;EUR;0;;5480;CHANEL Pre-Owned 2.55 Reissue 2008 shoulder bag;red, diamond quilting, Reissue chain feature, foldable top, distinctive Mademoiselle rotating clasp, main compartment, gold details, pocket on the back;CHANEL;2_55;REISSUE;227;Canvas;Red;Gold;2008;FRANCE;Excellent;This item previously belonged to someone else, but it remains in near-perfect condition with no signs of damage or use.;1;1;UNKNOWN;UNKNOWN;AVAILABLE;UNKNOWN;CHANEL_2_55_227_CANVAS;CHANEL_2_55_227_CANVAS_RED_GOLD
R_000070;Farfetch;2026-02-23;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-2008-item-33701161.aspx?storeid=14012;33701161;EUR;0;;1912;Louis Vuitton Pre-Owned Neverfull MM 2008 shopper bag;Monogram canvas design with vachetta leather trim, flat Vachetta leather handles, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;MONOGRAM;MM;Canvas;Brown;Gold;2008;;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;1;UNKNOWN;UNKNOWN;AVAILABLE;CA2028;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_BROWN_GOLD
R_000071;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-monogram-neverfull-gm-2007-item-34064620.aspx?storeid=14012;34064620;EUR;0;;1374;Louis Vuitton Pre-Owned Monogram Neverfull GM 2007 tote bag;Monogram canvas design, flat Vachetta leather handles, snap closure with carabiner at the top, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;MONOGRAM;GM;Canvas;Brown;Gold;2007;FRANCE;Good;"This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.
Reported damage: shows moderate pen stains on the strap/handle.";1;0;0;0;AVAILABLE;FL3027;LOUIS_VUITTON_NEVERFULL_GM_CANVAS;LOUIS_VUITTON_NEVERFULL_GM_CANVAS_BROWN_GOLD
R_000072;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-2020-item-34052593.aspx?storeid=12598;34052593;EUR;0;;1256;Louis Vuitton Pre-Owned Neverfull MM 2020 shopper bag;Monogram canvas design with vachetta leather trim, flat Vachetta leather handles, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;MONOGRAM;MM;Canvas;Brown;Gold;2020;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;0;0;0;AVAILABLE;SF0220;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL__MM_CANVAS_BROWN_GOLD
R_000073;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-2021-item-30453929.aspx?storeid=14686;30453929;EUR;0;;4678;Louis Vuitton Pre-Owned Neverfull MM 2021 shopper bag;circa 2021, beige, two handles at the top, removable wallet, iconic monogram motif, open design at the top;LOUIS_VUITTON;NEVERFULL;EMPREINTE;MM;Calfskin;Beige;Gold;2021;;Unused;This item previously belonged to someone else, but has never been used and remains in its original condition. It does not include its original tags.;1;1;UNKNOWN;UNKNOWN;AVAILABLE;UNKNOWN;LOUIS_VUITTON_NEVERFULL_MM_CALFSKIN;LOUIS_VUITTON_NEVERFULL_MM_CALFSKIN_BEIGE_GOLD
R_000074;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-2008-monogram-neverfull-pm-tote-bag-item-34225551.aspx?storeid=14012;34225551;EUR;0;;1253;Louis Vuitton Pre-Owned 2008 Monogram Neverfull PM tote bag;The Neverfull PM features a monogram canvas body with vachetta leather trim, flat vachetta leather handles, an open top with a lobster clasp closure, and an interior zip pocket. Brown. ;LOUIS_VUITTON;NEVERFULL;MONOGRAM;PM;Canvas;Brown;Gold;2008;FRANCE;Good;This previously owned and used item is in good condition with minimal signs of use. This may include fading of material or plating and scratches. ;1;0;0;0;AVAILABLE;VI1018;LOUIS_VUITTON_NEVERFULL_PM_CANVAS;LOUIS_VUITTON_NEVERFULL_PM_CANVAS_BROWN_GOLD
R_000075;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-2015-damier-azur-neverfull-mm-tote-bag-item-33234933.aspx?storeid=12598;33234933;EUR;0;;1288;Louis Vuitton Pre-Owned 2015 Damier Azur Neverfull MM tote bag;damier canvas body with vachetta leather trim flat vachetta leather handles open top with a lobster clasp closure interior zip pocket pouch inclusion white;LOUIS_VUITTON;NEVERFULL;DAMIER;MM;Canvas;White;Gold;2015;FRANCE;Good;This previously owned and used item is in good condition with minimal signs of use. This may include fading of material or plating and scratches. ;1;1;UNKNOWN;UNKNOWN;AVAILABLE;SR3165;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_WHITE_GOLD
R_000076;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-gm-neverfull-a-cuadros-2009-item-33024635.aspx?storeid=15984;33024635;EUR;0;;2012;Louis Vuitton Pre-Owned GM Neverfull checkered shopper bag 2009;brown, checkered coated canvas, adjustable side straps, thin handles at the top, interior zip pocket;LOUIS_VUITTON;NEVERFULL;DAMIER;GM;Canvas;Brown;Gold;2009;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;UNKNOWN;LOUIS_VUITTON_NEVERFULL_GM_CANVAS;LOUIS_VUITTON_NEVERFULL_GM_CANVAS_BROWN_GOLD
R_000077;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-pm-con-monograma-2016-item-34160115.aspx?storeid=14012;34160115;EUR;0;;1221;Louis Vuitton Pre-Owned Neverfull PM monogram shopper bag 2016;Monogram canvas design with vachetta leather trim, flat Vachetta leather handles, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;MONOGRAM;PM;Canvas;Brown;Gold;2016;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;1;UNKNOWN;UNKNOWN;AVAILABLE;AR2106;LOUIS_VUITTON_NEVERFULL_PM_CANVAS;LOUIS_VUITTON_NEVERFULL_PM_CANVAS_BROWN_GOLD
R_000078;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-gm-2013-item-34020465.aspx?storeid=12598;34020465;EUR;0;;1297;Louis Vuitton Pre-Owned Neverfull GM 2013 shopper bag;Monogram canvas design with vachetta leather trim, flat Vachetta leather handles, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;MONOGRAM;GM;Canvas;Brown;Gold;2013;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;0;0;0;AVAILABLE;FL1123;LOUIS_VUITTON_NEVERFULL_GM_CANVAS;LOUIS_VUITTON_NEVERFULL_GM_CANVAS_BROWN_GOLD
R_000079;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-pm-2010-item-32422010.aspx?storeid=14012;32422010;EUR;0;;1257;Louis Vuitton Pre-Owned Neverfull PM 2010 shopper bag;Damier Ebene canvas design and leather trim, flat leather strap, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;DAMIER;PM;Canvas;Brown;Gold;2010;FRANCE;Good;"This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.
Damage reported: moderate stains on the inner lining.";1;0;0;0;AVAILABLE;VI4130;LOUIS_VUITTON_NEVERFULL_PM_CANVAS;LOUIS_VUITTON_NEVERFULL_PM_CANVAS_BROWN_GOLD
R_000080;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-2011-item-33441657.aspx?storeid=14012;33441657;EUR;0;;1421;Louis Vuitton Pre-Owned Neverfull MM 2011 shopper bag;Monogram canvas design with vachetta leather trim, flat Vachetta leather handles, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;MONOGRAM;MM;Canvas;Brown;Gold;2011;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches. ;1;1;UNKNOWN;UNKNOWN;AVAILABLE;AR2101;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_BROWN_GOLD
R_000081;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-gm-2009-item-34380920.aspx?storeid=12598;34380920;EUR;0;;1319;Louis Vuitton Pre-Owned Neverfull GM 2009 shopper bag;design with Damier Ebene canvas and leather trim, flat leather shoulder strap, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;DAMIER;GM;Canvas;Brown;Gold;2009;FRANCE;Excellent;This item previously belonged to someone else, but it remains in near-perfect condition with no signs of damage or use.;1;0;0;0;AVAILABLE;FL1009;LOUIS_VUITTON_NEVERFULL_GM_CANVAS;LOUIS_VUITTON_NEVERFULL_GM_CANVAS_BROWN_GOLD
R_000082;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-2015-item-34227816.aspx?storeid=12598;34227816;EUR;0;;1192;Louis Vuitton Pre-Owned Neverfull MM 2015 shopper bag;Damier Azur canvas design feature, flat Vachetta leather handles, open top with carabiner closure, interior zip pocket, white;LOUIS_VUITTON;NEVERFULL;DAMIER;MM;Canvas;White;Gold;2015;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;0;0;0;AVAILABLE;AR2125;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_WHITE_GOLD
R_000083;Farfetch;2026-02-24;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-gm-2008-item-34004728.aspx?storeid=12598;34004728;EUR;0;;1283;Louis Vuitton Pre-Owned Neverfull GM 2008 shopper bag;design with Damier Ebene canvas and leather trim, flat leather shoulder strap, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;DAMIER;GM;Canvas;Brown;Gold;2008;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches. ;1;0;0;0;AVAILABLE;FL4028;LOUIS_VUITTON_NEVERFULL_GM_CANVAS;LOUIS_VUITTON_NEVERFULL_GM_CANVAS_BROWN_GOLD
R_000084;Farfetch;2026-02-25;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-2010-item-33427126.aspx?storeid=14012;33427126;EUR;0;;1427;Louis Vuitton Pre-Owned Neverfull MM 2010 shopper bag;Damier Ebene canvas design and leather trim, flat leather shoulder strap, open top with carabiner closure, interior zip pocket, brown;LOUIS_VUITTON;NEVERFULL;DAMIER;MM;Canvas;Brown;Gold;2010;FRANCE;Good;"This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.
Reported damage: It has significant stains on the inner lining. ";1;0;0;0;AVAILABLE;VI1110;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_BROWN_GOLD
R_000085;Farfetch;2026-02-25;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-mm-rose-neverfull-2008-item-34089295.aspx?storeid=15201;34089295;EUR;0;;4563;Louis Vuitton Pre-Owned MM Rose Neverfull 2008 shopper bag;brown, floral print, top handle, gold details, zip closure at the top;LOUIS_VUITTON;NEVERFULL;MONOGRAM;MM;Canvas;Brown;Gold;2008;FRANCE;Good;This item has previously belonged to someone else, but is in good condition with minimal signs of use. This may include fading of the material or plating and scratches.;1;UNKNOWN;UNKNOWN;UNKNOWN;AVAILABLE;UNKNOWN;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_BROWN_GOLD
R_000086;Farfetch;2026-02-25;https://www.farfetch.com/es/shopping/women/louis-vuitton-pre-owned-bolso-shopper-neverfull-mm-con-monograma-2019-item-33401720.aspx?storeid=14012;33401720;EUR;0;;2601;Louis Vuitton Pre-Owned Neverfull MM monogram shopper bag 2019;Monogram canvas design, flat handles, open top with carabiner closure, interior zip pocket, red;LOUIS_VUITTON;NEVERFULL;MONOGRAM;MM;Canvas;Red;Gold;2019;FRANCE;Excellent;This item previously belonged to someone else, but it remains in near-perfect condition with no signs of damage or use.;1;0;0;0;AVAILABLE;AR1109;LOUIS_VUITTON_NEVERFULL_MM_CANVAS;LOUIS_VUITTON_NEVERFULL_MM_CANVAS_RED_GOLD
